ITP018+1.p,PickGiven2_FIFO,smallest,"['', 'cnf(c739,plain,p(s(tyop_2Emin_2Ebool,app_2E2(s(tyop_2Emin_2Efun(tyop_2Emin_2Ebool,tyop_2Emin_2Ebool),app_2E2(s(tyop_2Emin_2Efun(tyop_2Emin_2Ebool,tyop_2Emin_2Efun(tyop_2Emin_2Ebool,tyop_2Emin_2Ebool)),c_2Ebool_2E_5C_2F_2E0),s(tyop_2Emin_2Ebool,X2595))),s(tyop_2Emin_2Ebool,app_2E2(s(tyop_2Emin_2Efun(tyop_2Emin_2Ebool,tyop_2Emin_2Ebool),c_2Ebool_2E_7E_2E0),s(tyop_2Emin_2Ebool,c_2Ebool_2EF_2E0))))))).', '', '', 'cnf(c67922,plain,c_2Ebinary__ieee_2Efloat__to__real_2E1(c_2Ebinary__ieee_2Efloat__to__real_2E1(s(tyop_2Emin_2Ebool,c_2Ebool_2EF_2E0)))=c_2Ebinary__ieee_2Efloat__to__real_2E1(c_2Ebinary__ieee_2Efloat__to__real_2E1(s(tyop_2Emin_2Ebool,skolem0003(tyop_2Emin_2Ebool,c_2Ebool_2E_7E_2E0))))).', '', 'cnf(c740,plain,~p(s(tyop_2Emin_2Ebool,X2596))|p(s(tyop_2Emin_2Ebool,app_2E2(s(tyop_2Emin_2Efun(tyop_2Emin_2Ebool,tyop_2Emin_2Ebool),app_2E2(s(tyop_2Emin_2Efun(tyop_2Emin_2Ebool,tyop_2Emin_2Efun(tyop_2Emin_2Ebool,tyop_2Emin_2Ebool)),c_2Ebool_2E_2F_5C_2E0),s(tyop_2Emin_2Ebool,app_2E2(s(tyop_2Emin_2Efun(tyop_2Emin_2Ebool,tyop_2Emin_2Ebool),c_2Ebool_2E_7E_2E0),s(tyop_2Emin_2Ebool,c_2Ebool_2EF_2E0))))),s(tyop_2Emin_2Ebool,X2596))))).', '', 'cnf(c67934,plain,c_2Ebinary__ieee_2Eulp_2E1(c_2Ebinary__ieee_2Efloat__to__real_2E1(s(tyop_2Emin_2Ebool,c_2Ebool_2EF_2E0)))=c_2Ebinary__ieee_2Eulp_2E1(c_2Ebinary__ieee_2Efloat__to__real_2E1(s(tyop_2Emin_2Ebool,skolem0003(tyop_2Emin_2Ebool,c_2Ebool_2E_7E_2E0))))).', 'Failure: Resource limit exceeded (time)', 'SZS status ResourceOut']"
ITP018+1.p,PickGiven2_FIFO,largest,"['', 'cnf(c55321,plain,c_2Ebinary__ieee_2Efloat__to__real_2E1(c_2Ebool_2E_3F_2E1(s(tyop_2Emin_2Ebool,c_2Ebool_2EF_2E0)))=c_2Ebinary__ieee_2Efloat__to__real_2E1(c_2Ebool_2E_3F_2E1(s(tyop_2Emin_2Ebool,skolem0003(tyop_2Emin_2Ebool,c_2Ebool_2E_7E_2E0))))).', '', 'cnf(c55322,plain,c_2Ebool_2E_7E_2E1(c_2Ebool_2E_3F_2E1(s(tyop_2Emin_2Ebool,c_2Ebool_2EF_2E0)))=c_2Ebool_2E_7E_2E1(c_2Ebool_2E_3F_2E1(s(tyop_2Emin_2Ebool,skolem0003(tyop_2Emin_2Ebool,c_2Ebool_2E_7E_2E0))))).', '', 'cnf(c731,plain,p(s(tyop_2Emin_2Ebool,X2481))|p(s(tyop_2Emin_2Ebool,app_2E2(s(tyop_2Emin_2Efun(tyop_2Emin_2Ebool,tyop_2Emin_2Ebool),c_2Ebool_2E_7E_2E0),s(tyop_2Emin_2Ebool,app_2E2(s(tyop_2Emin_2Efun(tyop_2Emin_2Ebool,tyop_2Emin_2Ebool),app_2E2(s(tyop_2Emin_2Efun(tyop_2Emin_2Ebool,tyop_2Emin_2Efun(tyop_2Emin_2Ebool,tyop_2Emin_2Ebool)),c_2Ebool_2E_2F_5C_2E0),s(tyop_2Emin_2Ebool,X2481))),s(tyop_2Emin_2Ebool,X2480))))))).', '', '', 'cnf(c55328,plain,c_2Erealax_2Ereal__neg_2E1(c_2Ebool_2E_3F_2E1(s(tyop_2Emin_2Ebool,c_2Ebool_2EF_2E0)))=c_2Erealax_2Ereal__neg_2E1(c_2Ebool_2E_3F_2E1(s(tyop_2Emin_2Ebool,skolem0003(tyop_2Emin_2Ebool,c_2Ebool_2E_7E_2E0))))).', 'Failure: Resource limit exceeded (time)', 'SZS status ResourceOut']"
ITP019+1.p,PickGiven2_FIFO,smallest,"['Initial clauses    : 79', 'Processed clauses  : 142', 'Factors computed   : 13', 'Resolvents computed: 1928', 'Tautologies deleted: 8', 'Forward subsumed   : 81', 'Backward subsumed  : 0', '-------- CPU Time ---------', 'User time          : 0.384 s', 'System time        : 0.000 s', 'Total time         : 0.384 s']"
ITP019+1.p,PickGiven2_FIFO,largest,"['Initial clauses    : 79', 'Processed clauses  : 134', 'Factors computed   : 13', 'Resolvents computed: 2127', 'Tautologies deleted: 15', 'Forward subsumed   : 67', 'Backward subsumed  : 0', '-------- CPU Time ---------', 'User time          : 0.374 s', 'System time        : 0.010 s', 'Total time         : 0.385 s']"
KRS203+1.p,PickGiven2_FIFO,smallest,"['', '', '', '', '', 'cnf(c1423,plain,~status(not(skolem0016),X2933,esa)|model(skolem0066(not(skolem0016),X2933),X2933)).', '', '', '', 'Failure: Resource limit exceeded (time)', 'SZS status ResourceOut']"
KRS203+1.p,PickGiven2_FIFO,largest,"['', '', '', 'cnf(c1286,plain,nevera(X2358,uns)|~status(skolem0022(X2358,uns),X2359,wtc)).', '', '', '', 'cnf(c1287,plain,nevera(X2360,uns)|~status(skolem0022(X2360,uns),X2361,wec)).', '', 'Failure: Resource limit exceeded (time)', 'SZS status ResourceOut']"
KRS266+1.p,PickGiven2_FIFO,smallest,"['', '', '', '', '', '', '', 'cnf(c1449,plain,~status(X2968,skolem0003,esa)|model(skolem0067(X2968,skolem0003),X2968)).', '', 'Failure: Resource limit exceeded (time)', 'SZS status ResourceOut']"
KRS266+1.p,PickGiven2_FIFO,largest,"['', '', '', 'cnf(c1286,plain,nevera(X2363,uns)|~status(skolem0022(X2363,uns),X2364,wth)).', '', '', '', 'cnf(c1287,plain,nevera(X2365,uns)|~model(skolem0050(X2366,skolem0022(X2365,uns)),X2366)|status(X2366,skolem0022(X2365,uns),tau)).', '', 'Failure: Resource limit exceeded (time)', 'SZS status ResourceOut']"
MED008+1.p,PickGiven2_FIFO,smallest,"['cnf(c96724,plain,gt(X4630,n0)|releaselg(skolem0004(X4630))|drugbg(skolem0006(X4630))).', '', 'cnf(c1143,plain,gt(X4631,n0)|~gt(X4633,skolem0008(X4633))|gt(X4633,X4635)|bsecretioni(X4635)|gt(X4633,skolem0006(X4631))|gt(X4633,X4634)|bsecretioni(X4634)|~gt(X4633,X4632)|conditionhyper(X4632)).', '', '', '', 'cnf(c1144,plain,gt(X4637,n0)|~gt(X4638,skolem0008(X4638))|gt(X4638,X4636)|bsecretioni(X4636)|gt(X4638,skolem0006(X4637))|bcapacityne(X4638)|bcapacityex(X4638)).', '', 'cnf(c17900,plain,gt(X4639,X4640)|releaselg(skolem0004(X4639))|drugbg(skolem0007(X4639))|s3(X4640)).', 'Failure: Resource limit exceeded (time)', 'SZS status ResourceOut']"
MED008+1.p,PickGiven2_FIFO,largest,"['', 'cnf(c96206,plain,releaselg(skolem0004(skolem0006(skolem0022(n0))))|uptakelg(skolem0020(n0))).', '', 'cnf(c1181,plain,releaselg(skolem0006(X4548))|conditionnormo(skolem0008(X4548))|gt(X4548,X4551)|bsecretioni(X4551)|bcapacitysn(X4548)|gt(X4548,X4549)|bsecretioni(X4549)|gt(X4548,X4550)|uptakepg(X4550)).', '', 'cnf(c96208,plain,releaselg(skolem0004(skolem0006(skolem0022(n0))))|uptakelg(skolem0004(n0))).', '', '', 'cnf(c1182,plain,releaselg(skolem0006(X4553))|conditionnormo(skolem0008(X4553))|gt(X4553,X4552)|bsecretioni(X4552)|gt(X4553,X4554)|~releaselg(X4554)|bcapacityne(X4553)|gt(X4553,X4555)|uptakelg(X4555)).', 'Failure: Resource limit exceeded (time)', 'SZS status ResourceOut']"
